Raw channels: 19287
Wanted remaining channels: 129
Matched: 129
Still missing: 0

MATCH | THE.WEATHER.CHANNEL.us | The Weather Channel | score=498 | via="The Weather Channel" | site_id="the-weather-channel-hd/5599" | raw="The Weather Channel HD" | raw_xmltv_id="TheWeatherChannel.us@SD"
MATCH | PARAMOUNT.NETWORK.us | Paramount Network | score=349 | via="PARAMOUNT.NETWORK.us" | site_id="paramount-network-usa-hd--eastern-feed/6334" | raw="Paramount Network USA HD - Eastern Feed" | raw_xmltv_id="paramount-network-usa-hd--eastern-feed/6334"
MATCH | COMEDY.CENTRAL.us | Comedy Central | score=364 | via="Comedy Central" | site_id="comedy-central-hd--eastern-feed/6957" | raw="Comedy Central HD - Eastern Feed" | raw_xmltv_id="ComedyCentral.us@East"
MATCH | FXX.us | FXX | score=489 | via="FXX.us" | site_id="fxx-usa-hd--eastern/7506" | raw="FXX USA HD - Eastern" | raw_xmltv_id="FXX.us@East"
MATCH | FXM.us | FXM | score=483 | via="FXM" | site_id="fx-movie-channel-hd/8463" | raw="FX Movie Channel HD" | raw_xmltv_id="FXMovieChannel.us@SD"
MATCH | AXS.TV.us | AXS TV | score=483 | via="AXS TV" | site_id="axs-tv-north-america-hd/12598" | raw="AXS TV North America HD" | raw_xmltv_id="axs-tv-north-america-hd/12598"
MATCH | TBS.us | TBS | score=489 | via="TBS.us" | site_id="tbs--east-hd/6090" | raw="TBS - East HD" | raw_xmltv_id="TBS.us@East"
MATCH | MTV.us | MTV | score=489 | via="MTV" | site_id="mtv-2-east-hd/10276" | raw="MTV 2 East HD" | raw_xmltv_id="MTV2.us@East"
MATCH | CMT.us | CMT | score=489 | via="CMT.us" | site_id="cmt-us--eastern-feed-hd/6344" | raw="CMT US - Eastern Feed HD" | raw_xmltv_id="CMT.us@East"
MATCH | DESTINATION.AMERICA.us | Destination America | score=358 | via="Destination America" | site_id="destination-america-hd/5889" | raw="Destination America HD" | raw_xmltv_id="destination-america-hd/5889"
MATCH | MAGNOLIA.NETWORK.us | Magnolia Network | score=349 | via="Magnolia Network" | site_id="magnolia-hd--east/8114" | raw="Magnolia HD - East" | raw_xmltv_id="magnolia-hd--east/8114"
MATCH | DISCOVERY.LIFE.us | Discovery Life | score=498 | via="Discovery Life" | site_id="discovery-life-channel-hd/16423" | raw="Discovery Life Channel HD" | raw_xmltv_id="DiscoveryLife.us@SD"
MATCH | NAT.GEO.WILD.us | Nat Geo Wild | score=519 | via="National Geographic Wild" | site_id="national-geographic-wild-hd/9579" | raw="National Geographic Wild HD" | raw_xmltv_id="NationalGeographicWild.us@East"
MATCH | SMITHSONIAN.CHANNEL.us | Smithsonian Channel | score=343 | via="Smithsonian Channel" | site_id="smithsonian-channel-canada-hd/11405" | raw="Smithsonian Channel Canada HD" | raw_xmltv_id="smithsonian-channel-canada-hd/11405"
MATCH | BBC.AMERICA.us | BBC America | score=504 | via="BBC America" | site_id="bbc-america--east-hd/11121" | raw="BBC America - East HD" | raw_xmltv_id="BBCAmerica.us@East"
MATCH | HALLMARK.MYSTERY.us | Hallmark Mystery | score=500 | via="Hallmark Movies and Mysteries" | site_id="hallmark-movies--mysteries--pacific/11414" | raw="Hallmark Movies & Mysteries - Pacific" | raw_xmltv_id="HallmarkMoviesMysteries.us@West"
MATCH | POP.us | POP | score=489 | via="POP.us" | site_id="pop-hd--east/10370" | raw="POP HD - East" | raw_xmltv_id="Pop.us@East"
MATCH | CRIME.AND.INVESTIGATION.us | Crime & Investigation | score=513 | via="Crime + Investigation" | site_id="crime--investigation-canada-hd/13784" | raw="Crime + Investigation Canada HD" | raw_xmltv_id="crime--investigation-canada-hd/13784"
MATCH | VICE.us | Vice | score=483 | via="Vice" | site_id="jewish-broadcasting-service-hd/34818" | raw="Jewish Broadcasting Service HD" | raw_xmltv_id="jewish-broadcasting-service-hd/34818"
MATCH | INVESTIGATION.DISCOVERY.us | Investigation Discovery | score=364 | via="INVESTIGATION.DISCOVERY.us" | site_id="investigation-discovery-usa-hd--eastern/6997" | raw="Investigation Discovery USA HD - Eastern" | raw_xmltv_id="InvestigationDiscovery.us@East"
MATCH | DISCOVERY.FAMILY.us | Discovery Family | score=358 | via="Discovery Family" | site_id="discovery-family-channel-hd/8518" | raw="Discovery Family Channel HD" | raw_xmltv_id="DiscoveryFamily.us@SD"
MATCH | DISCOVERY.SCIENCE.us | Discovery Science | score=358 | via="Discovery Science" | site_id="discovery-science-canada-hd/10769" | raw="CTV Nature Canada HD" | raw_xmltv_id="discovery-science-canada-hd/10769"
MATCH | AMERICAN.HEROES.CHANNEL.us | American Heroes Channel | score=475 | via="AHC" | site_id="cbn-news-channel-kahc-ld-sacramento-ca/28154" | raw="CBN News Channel (KAHC-LD) Sacramento, CA" | raw_xmltv_id="cbn-news-channel-kahc-ld-sacramento-ca/28154"
MATCH | AMC.PLUS.us | AMC+ | score=490 | via="AMC+" | site_id="amc/35317" | raw="AMC+" | raw_xmltv_id="amc/35317"
MATCH | FUSE.us | Fuse | score=489 | via="FUSE.us" | site_id="fuse-tv-hd--eastern/6221" | raw="FUSE TV HD - Eastern" | raw_xmltv_id="Fuse.us@East"
