# CANADA / CA CHANNEL LIST
# FULL PROVIDER EXPORT - GROUPS, CHANNEL NAMES, AND IDs
#

# ==================================================
# GROUP: CA| CANADA WEST PPV
# ==================================================
CBC 35: | STREAM_ID=633224 | EPG_CHANNEL_ID=
CBC 36: | STREAM_ID=633223 | EPG_CHANNEL_ID=
CBC 37: | STREAM_ID=633222 | EPG_CHANNEL_ID=
CBC 38: | STREAM_ID=633221 | EPG_CHANNEL_ID=
CBC 39: | STREAM_ID=633220 | EPG_CHANNEL_ID=
CBC 3: sports|World Volleyball Beach Pro Tour Elite16: DAY 3 | Court 1 - João Pessoa | STREAM_ID=633256 | EPG_CHANNEL_ID=
CBC 40: | STREAM_ID=633219 | EPG_CHANNEL_ID=
CBC 41: | STREAM_ID=633218 | EPG_CHANNEL_ID=
CBC 42: | STREAM_ID=633217 | EPG_CHANNEL_ID=
CBC 43: | STREAM_ID=633216 | EPG_CHANNEL_ID=
CBC 44: | STREAM_ID=633215 | EPG_CHANNEL_ID=
CBC 45: | STREAM_ID=633214 | EPG_CHANNEL_ID=
CBC 46: | STREAM_ID=633213 | EPG_CHANNEL_ID=
CBC 47: | STREAM_ID=633212 | EPG_CHANNEL_ID=
CBC 48: | STREAM_ID=633211 | EPG_CHANNEL_ID=
CBC 49: | STREAM_ID=633210 | EPG_CHANNEL_ID=
CBC 4: sports|Canadian Long Track Speed Skating Championships: Day 3 - 19/10 10:35 | STREAM_ID=633255 | EPG_CHANNEL_ID=
CBC 50: | STREAM_ID=633209 | EPG_CHANNEL_ID=
CBC 5: sports|ISU Grand Prix of Figure Skating: Skate America - Ice Dance Rhythm Dance - 19/10 12:00 | STREAM_ID=633254 | EPG_CHANNEL_ID=
CBC 5: sports|ISU Grand Prix of Figure Skating: Skate America - Ice Dance Rhythm Dance - 19/10 12:00 | STREAM_ID=633253 | EPG_CHANNEL_ID=
CBC 7: sports|ISU Grand Prix of Figure Skating: Skate America - Pairs Free Program - 19/10 13:43 | STREAM_ID=633252 | EPG_CHANNEL_ID=
CBC 8: sports|USPORTS Mens Rugby:  Havard vs McGill - 19/10 14:00 | STREAM_ID=633251 | EPG_CHANNEL_ID=
CBC 9: sports|Canada West Womens Volleyball: Alberta vs UFV - 19/10 16:00 | STREAM_ID=633250 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| CFL PPV
# ==================================================
####### CFL ####### | STREAM_ID=603647 | EPG_CHANNEL_ID=
CA | CFL 00ⓧ: Montreal Alouettes vs Hamilton Tiger-Cats | Sat 8th Nov 3:00 PM ET | STREAM_ID=603652 | EPG_CHANNEL_ID=
CA | CFL 01ⓧ: Saskatchewan Roughriders vs B.C. Lions | Sat 8th Nov 6:30 PM ET | STREAM_ID=603651 | EPG_CHANNEL_ID=
CA | CFL 02ⓧ: No Scheduled Event | STREAM_ID=603650 | EPG_CHANNEL_ID=
CA | CFL 03ⓧ: No Scheduled Event | STREAM_ID=603649 | EPG_CHANNEL_ID=
CA | CFL 04ⓧ: No Scheduled Event | STREAM_ID=603648 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| CINEMA EN
# ==================================================
CA EN: A&E CANADA HD | STREAM_ID=414082 | EPG_CHANNEL_ID=AandE.ca
CA EN: ABC SPARK | STREAM_ID=414156 | EPG_CHANNEL_ID=ABCSpark.ca
CA EN: CMT SD (CA) | STREAM_ID=414209 | EPG_CHANNEL_ID=CMT.ca
CA EN: CTV Sudbury HD | STREAM_ID=655948 | EPG_CHANNEL_ID=ctvsudbury.ca
CA EN: LIFETIME HD | STREAM_ID=414084 | EPG_CHANNEL_ID=LifetimeTV.ca
CA EN: RIDE TV HD | STREAM_ID=414164 | EPG_CHANNEL_ID=
CA EN: SHOWCASE(R) | STREAM_ID=414110 | EPG_CHANNEL_ID=Showcase.ca
CA EN: SUPER CHANNEL FUSE HD | STREAM_ID=414062 | EPG_CHANNEL_ID=SuperChannelFuse.ca
CA EN: SUPER CHANNEL HEART & HOME HD | STREAM_ID=414063 | EPG_CHANNEL_ID=SuperChannelHeartHome.ca
CA EN: SUPER CHANNEL VAULT HD | STREAM_ID=414064 | EPG_CHANNEL_ID=SuperChannelVAULT.ca
CA EN: TCM | STREAM_ID=414109 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| CINEMA FR
# ==================================================
######## CINEMA FR ######## | STREAM_ID=413884 | EPG_CHANNEL_ID=
CA FR: ADDIK TV HD | STREAM_ID=412954 | EPG_CHANNEL_ID=AddikTV.ca
CA FR: BET | STREAM_ID=412812 | EPG_CHANNEL_ID=BET.fr
CA FR: CANAL Z HD | STREAM_ID=412857 | EPG_CHANNEL_ID=
CA FR: CINEPOP HD | STREAM_ID=412890 | EPG_CHANNEL_ID=
CA FR: ELLE FICTIONS HD | STREAM_ID=412889 | EPG_CHANNEL_ID=ElleFictions.ca
CA FR: ENGLISH CLUB TV | STREAM_ID=412809 | EPG_CHANNEL_ID=
CA FR: EVASION HD | STREAM_ID=412886 | EPG_CHANNEL_ID=CanalEvasion.ca
CA FR: FRISSON HD | STREAM_ID=412944 | EPG_CHANNEL_ID=FrissonsTV.ca
CA FR: ICI MONTREAL | STREAM_ID=412942 | EPG_CHANNEL_ID=
CA FR: MAX HD | STREAM_ID=412939 | EPG_CHANNEL_ID=
CA FR: SERIES+ HD | STREAM_ID=412897 | EPG_CHANNEL_ID=SeriesPlus.ca
CA FR: SUPER ECRAN 1 | STREAM_ID=412928 | EPG_CHANNEL_ID=
CA FR: SUPER ECRAN 1 HD | STREAM_ID=412883 | EPG_CHANNEL_ID=SuperEcran.ca
CA FR: SUPER ECRAN 2 | STREAM_ID=412927 | EPG_CHANNEL_ID=SuperEcran2.ca
CA FR: SUPER ECRAN 2 HD | STREAM_ID=412882 | EPG_CHANNEL_ID=
CA FR: SUPER ECRAN 3 | STREAM_ID=498662 | EPG_CHANNEL_ID=SuperEcran3.ca
CA FR: SUPER ECRAN 4 | STREAM_ID=412926 | EPG_CHANNEL_ID=
CA FR: SUPER ECRAN 4 HD | STREAM_ID=412881 | EPG_CHANNEL_ID=SuperEcran4.ca
CA FR: TVA | STREAM_ID=412910 | EPG_CHANNEL_ID=TVA.ca
CA FR: TVA MONTREAL HD | STREAM_ID=412909 | EPG_CHANNEL_ID=
CA FR: TVA MONTREAL WEST  HD | STREAM_ID=412921 | EPG_CHANNEL_ID=
CA FR: TVA QUEBEC HD | STREAM_ID=412919 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| DAZN PPV
# ==================================================
####### DAZN CANADA PPV ####### | STREAM_ID=1340423 | EPG_CHANNEL_ID=
CA: DAZN 1 PPV | STREAM_ID=1340422 | EPG_CHANNEL_ID=
CA: DAZN 10 PPV | STREAM_ID=1340413 | EPG_CHANNEL_ID=
CA: DAZN 11 PPV | STREAM_ID=1340412 | EPG_CHANNEL_ID=
CA: DAZN 12 PPV | STREAM_ID=1340411 | EPG_CHANNEL_ID=
CA: DAZN 13 PPV | STREAM_ID=1340410 | EPG_CHANNEL_ID=
CA: DAZN 14 PPV | STREAM_ID=1340409 | EPG_CHANNEL_ID=
CA: DAZN 15 PPV | STREAM_ID=1340408 | EPG_CHANNEL_ID=
CA: DAZN 16 PPV | STREAM_ID=1340407 | EPG_CHANNEL_ID=
CA: DAZN 17 PPV | STREAM_ID=1340406 | EPG_CHANNEL_ID=
CA: DAZN 18 PPV | STREAM_ID=1340405 | EPG_CHANNEL_ID=
CA: DAZN 19 PPV | STREAM_ID=1340404 | EPG_CHANNEL_ID=
CA: DAZN 2 PPV | STREAM_ID=1340421 | EPG_CHANNEL_ID=
CA: DAZN 20 PPV | STREAM_ID=1340403 | EPG_CHANNEL_ID=
CA: DAZN 21 PPV | STREAM_ID=1340402 | EPG_CHANNEL_ID=
CA: DAZN 22 PPV | STREAM_ID=1340401 | EPG_CHANNEL_ID=
CA: DAZN 23 PPV | STREAM_ID=1340400 | EPG_CHANNEL_ID=
CA: DAZN 24 PPV | STREAM_ID=1340399 | EPG_CHANNEL_ID=
CA: DAZN 25 PPV | STREAM_ID=1340398 | EPG_CHANNEL_ID=
CA: DAZN 26 PPV | STREAM_ID=1340397 | EPG_CHANNEL_ID=
CA: DAZN 27 PPV | STREAM_ID=1340396 | EPG_CHANNEL_ID=
CA: DAZN 28 PPV | STREAM_ID=1340395 | EPG_CHANNEL_ID=
CA: DAZN 29 PPV | STREAM_ID=1340394 | EPG_CHANNEL_ID=
CA: DAZN 3 PPV | STREAM_ID=1340420 | EPG_CHANNEL_ID=
CA: DAZN 30 PPV | STREAM_ID=1340393 | EPG_CHANNEL_ID=
CA: DAZN 31 PPV | STREAM_ID=1340392 | EPG_CHANNEL_ID=
CA: DAZN 32 PPV | STREAM_ID=1692429 | EPG_CHANNEL_ID=
CA: DAZN 33 PPV | STREAM_ID=1692428 | EPG_CHANNEL_ID=
CA: DAZN 34 PPV | STREAM_ID=1692427 | EPG_CHANNEL_ID=
CA: DAZN 35 PPV | STREAM_ID=1692426 | EPG_CHANNEL_ID=
CA: DAZN 36 PPV | STREAM_ID=1692425 | EPG_CHANNEL_ID=
CA: DAZN 36 PPV | STREAM_ID=1692424 | EPG_CHANNEL_ID=
CA: DAZN 37 PPV | STREAM_ID=1692423 | EPG_CHANNEL_ID=
CA: DAZN 38 PPV | STREAM_ID=1692422 | EPG_CHANNEL_ID=
CA: DAZN 39 PPV | STREAM_ID=1692421 | EPG_CHANNEL_ID=
CA: DAZN 4 PPV | STREAM_ID=1340419 | EPG_CHANNEL_ID=
CA: DAZN 40 PPV | STREAM_ID=1692420 | EPG_CHANNEL_ID=
CA: DAZN 41 PPV | STREAM_ID=1692419 | EPG_CHANNEL_ID=
CA: DAZN 42 PPV | STREAM_ID=1692418 | EPG_CHANNEL_ID=
CA: DAZN 43 PPV | STREAM_ID=1692417 | EPG_CHANNEL_ID=
CA: DAZN 44 PPV | STREAM_ID=1692416 | EPG_CHANNEL_ID=
CA: DAZN 45 PPV | STREAM_ID=1692415 | EPG_CHANNEL_ID=
CA: DAZN 46 PPV | STREAM_ID=1692414 | EPG_CHANNEL_ID=
CA: DAZN 47 PPV | STREAM_ID=1692413 | EPG_CHANNEL_ID=
CA: DAZN 48 PPV | STREAM_ID=1692412 | EPG_CHANNEL_ID=
CA: DAZN 49 PPV | STREAM_ID=1692411 | EPG_CHANNEL_ID=
CA: DAZN 5 PPV | STREAM_ID=1340418 | EPG_CHANNEL_ID=
CA: DAZN 50 PPV | STREAM_ID=1692410 | EPG_CHANNEL_ID=
CA: DAZN 6 PPV | STREAM_ID=1340417 | EPG_CHANNEL_ID=
CA: DAZN 7 PPV | STREAM_ID=1340416 | EPG_CHANNEL_ID=
CA: DAZN 8 PPV | STREAM_ID=1340415 | EPG_CHANNEL_ID=
CA: DAZN 9 PPV | STREAM_ID=1340414 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| DAZN PPV ⱽᴵᴾ
# ==================================================
####### DAZN PPV CA ####### | STREAM_ID=1912603 | EPG_CHANNEL_ID=
End | Athens Open - Final: Krejčíková vs. Sakkari | WTA Athens, Greece Women Singles | 2026-07-19 | 17:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 23 | STREAM_ID=1912580 | EPG_CHANNEL_ID=
End | Benfica de Macau vs. University of Macau | Primeira Divisão - Macau | 2026-07-19 | 10:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 9 | STREAM_ID=1912594 | EPG_CHANNEL_ID=
End | Cupelum FC vs. Os Balantas | Liga Orange - Guinea-Bissau | 2026-07-19 | 16:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 20 | STREAM_ID=1912583 | EPG_CHANNEL_ID=
End | DAZN48: FIFA World Cup™ Final Watchalong | FIFA World Cup™ | 2026-07-19 | 19:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 24 | STREAM_ID=1912579 | EPG_CHANNEL_ID=
End | Dedza Dynamos FC vs. Chitipa United | FDH Bank Premiership - Malawi | 2026-07-19 | 12:30 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 15 | STREAM_ID=1912588 | EPG_CHANNEL_ID=
End | Delfi Rally Estonia: Stage 17 | WRC | 2026-07-19 | 08:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 6 | STREAM_ID=1912597 | EPG_CHANNEL_ID=
End | Ekhaya FC vs. FCB Nyasa Big Bullets | FDH Bank Premiership - Malawi | 2026-07-19 | 12:30 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 13 | STREAM_ID=1912590 | EPG_CHANNEL_ID=
End | EWC - Dota 2 - Week 2, Day 6 | DOTA 2 | 2026-07-19 | 10:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 21 | STREAM_ID=1912582 | EPG_CHANNEL_ID=
End | EWC - League of Legends - Day 5 | League of Legends | 2026-07-19 | 10:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 18 | STREAM_ID=1912585 | EPG_CHANNEL_ID=
End | Iași Open - Final: Sherif vs. Badosa | Unicredit Iasi Open Women Single | 2026-07-19 | 14:30 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 22 | STREAM_ID=1912581 | EPG_CHANNEL_ID=
End | Kamuzu Barracks FC vs. Blue Eagles | FDH Bank Premiership - Malawi | 2026-07-19 | 12:30 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 16 | STREAM_ID=1912587 | EPG_CHANNEL_ID=
End | Le Castellet - Race 2 | Italian Formula 4 Championship | 2026-07-19 | 08:55 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 7 | STREAM_ID=1912596 | EPG_CHANNEL_ID=
End | Le Castellet - Race 3 | Italian Formula 4 Championship | 2026-07-19 | 15:20 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 19 | STREAM_ID=1912584 | EPG_CHANNEL_ID=
End | Macau Chiba FC vs. G. Universe | Primeira Divisão - Macau | 2026-07-19 | 12:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 12 | STREAM_ID=1912591 | EPG_CHANNEL_ID=
End | Managua FC vs. Rancho Santana FC | Primera Division - Nicaragua | 2026-07-19 | 00:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 2 | STREAM_ID=1912601 | EPG_CHANNEL_ID=
End | Matagalpa FC vs. CS Sébaco | Primera Division - Nicaragua | 2026-07-19 | 01:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 3 | STREAM_ID=1912600 | EPG_CHANNEL_ID=
End | Pacheco vs. Aleem: Full Event Replay | Matchroom Boxing | 2026-07-19 | 00:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 1 | STREAM_ID=1912602 | EPG_CHANNEL_ID=
End | Paul Ricard Race 2 | Euroformula Open | 2026-07-19 | 07:45 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 5 | STREAM_ID=1912598 | EPG_CHANNEL_ID=
End | Paul Ricard Race 2 | GT Cup Europe | 2026-07-19 | 10:10 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 8 | STREAM_ID=1912595 | EPG_CHANNEL_ID=
End | Paul Ricard Race 2 | International GT Open | 2026-07-19 | 11:28 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 10 | STREAM_ID=1912593 | EPG_CHANNEL_ID=
End | Paul Ricard Race 3 | Euroformula Open | 2026-07-19 | 13:10 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 11 | STREAM_ID=1912592 | EPG_CHANNEL_ID=
End | Rewa FC vs. Nadroga FC | National Football League - Fiji | 2026-07-19 | 02:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 4 | STREAM_ID=1912599 | EPG_CHANNEL_ID=
End | Riesenback - Longines Global Champions Tour Grand Prix | Longines Global Champions Tour | 2026-07-19 | 13:00 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 17 | STREAM_ID=1912586 | EPG_CHANNEL_ID=
End | Silver Strikers vs. Karonga United | FDH Bank Premiership - Malawi | 2026-07-19 | 12:30 (GMT) | 8K EXCLUSIVE | CA: DAZN PPV 14 | STREAM_ID=1912589 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 25 | STREAM_ID=1912578 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 26 | STREAM_ID=1912577 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 27 | STREAM_ID=1912576 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 28 | STREAM_ID=1912575 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 29 | STREAM_ID=1912574 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 30 | STREAM_ID=1912573 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 31 | STREAM_ID=1912572 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 32 | STREAM_ID=1912571 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 33 | STREAM_ID=1912570 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 34 | STREAM_ID=1912569 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 35 | STREAM_ID=1912568 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 36 | STREAM_ID=1912567 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 37 | STREAM_ID=1912566 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 38 | STREAM_ID=1912565 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 39 | STREAM_ID=1912564 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 40 | STREAM_ID=1912563 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 41 | STREAM_ID=1912562 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 42 | STREAM_ID=1912561 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 43 | STREAM_ID=1912560 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 44 | STREAM_ID=1912559 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 45 | STREAM_ID=1912558 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 46 | STREAM_ID=1912557 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 47 | STREAM_ID=1912556 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 48 | STREAM_ID=1912555 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 49 | STREAM_ID=1912554 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 50 | STREAM_ID=1912553 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 51 | STREAM_ID=1912552 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 52 | STREAM_ID=1912551 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 53 | STREAM_ID=1912550 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 54 | STREAM_ID=1912549 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 55 | STREAM_ID=1912548 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 56 | STREAM_ID=1912547 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 57 | STREAM_ID=1912546 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 58 | STREAM_ID=1912545 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 59 | STREAM_ID=1912544 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 60 | STREAM_ID=1912543 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 61 | STREAM_ID=1912542 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 62 | STREAM_ID=1912541 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 63 | STREAM_ID=1912540 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 64 | STREAM_ID=1912539 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 65 | STREAM_ID=1912538 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 66 | STREAM_ID=1912537 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 67 | STREAM_ID=1912536 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 68 | STREAM_ID=1912535 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 69 | STREAM_ID=1912534 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 70 | STREAM_ID=1912533 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 71 | STREAM_ID=1912532 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 72 | STREAM_ID=1912531 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 73 | STREAM_ID=1912530 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 74 | STREAM_ID=1912529 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 75 | STREAM_ID=1912528 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 76 | STREAM_ID=1912527 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 77 | STREAM_ID=1912526 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 78 | STREAM_ID=1912525 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 79 | STREAM_ID=1912524 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 80 | STREAM_ID=1912523 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 81 | STREAM_ID=1912522 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 82 | STREAM_ID=1912521 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 83 | STREAM_ID=1912520 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 84 | STREAM_ID=1912519 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 85 | STREAM_ID=1912518 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 86 | STREAM_ID=1912517 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 87 | STREAM_ID=1912516 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 88 | STREAM_ID=1912515 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 89 | STREAM_ID=1912514 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 90 | STREAM_ID=1912513 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 91 | STREAM_ID=1912512 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 92 | STREAM_ID=1912511 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 93 | STREAM_ID=1912510 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 94 | STREAM_ID=1912509 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 95 | STREAM_ID=1912508 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 96 | STREAM_ID=1912507 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 97 | STREAM_ID=1912506 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 98 | STREAM_ID=1912505 | EPG_CHANNEL_ID=
NO EVENT STREAMING NOW - | 8K EXCLUSIVE | CA: DAZN PPV 99 | STREAM_ID=1912504 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| DOCUMENTARY EN
# ==================================================
CA EN: ANIMAL PLANET HD | STREAM_ID=414083 | EPG_CHANNEL_ID=AnimalPlanet.ca
CA EN: CRIME + INVERSTIGATION | STREAM_ID=414073 | EPG_CHANNEL_ID=CrimeInvestigation.ca
CA EN: DISCOVERY HD | STREAM_ID=414076 | EPG_CHANNEL_ID=DiscoveryChannel.ca
CA EN: DISCOVERY SCIENCE | STREAM_ID=414077 | EPG_CHANNEL_ID=discoveryscience.ca
CA EN: DISCOVERY VELOCITY HD | STREAM_ID=414078 | EPG_CHANNEL_ID=DiscoveryVelocity.ca
CA EN: H2 HD | STREAM_ID=414090 | EPG_CHANNEL_ID=
CA EN: HISTORY HD | STREAM_ID=414091 | EPG_CHANNEL_ID=historia.ca
CA EN: NATIONAL GEOGRAPHIC HD | STREAM_ID=414080 | EPG_CHANNEL_ID=natgeo.ca
CA EN: NATIONAL GEOGRAPHIC WILD HD | STREAM_ID=414081 | EPG_CHANNEL_ID=natgeowild.ca

# ==================================================
